V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,subj_name,block,card_shown,correct_card,card_chosen_if_perseveration,trial_in_a_sequence,name_of_task,card_shape,card_number,card_color,rt,is_correct,chosen_card,is_error,is_perseverative_error,is_non_perseverative_error,group
20,3,4,9,shape,cross,1,yellow,969,2,4,1,1,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,4,20,3,4,9,shape,cross,1,yellow,969,2,4,1,1,0,hc
2,1,2,10,shape,circle,1,green,1206,1,1,0,0,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,4,2,1,2,10,shape,circle,1,green,1206,1,1,0,0,0,hc
24,2,3,1,number,cross,2,yellow,1672,2,3,1,1,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,5,24,2,3,1,number,cross,2,yellow,1672,2,3,1,1,0,hc
5,2,1,2,number,circle,2,blue,1142,1,2,0,0,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,5,5,2,1,2,number,circle,2,blue,1142,1,2,0,0,0,hc
42,3,4,3,number,star,3,green,1606,1,3,0,0,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,5,42,3,4,3,number,star,3,green,1606,1,3,0,0,0,hc
10,3,1,4,number,circle,3,green,1068,1,3,0,0,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,5,10,3,1,4,number,circle,3,green,1068,1,3,0,0,0,hc
29,4,3,5,number,cross,4,blue,1097,1,4,0,0,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,5,29,4,3,5,number,cross,4,blue,1097,1,4,0,0,0,hc
47,4,4,6,number,star,4,red,956,1,4,0,0,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,5,47,4,4,6,number,star,4,red,956,1,4,0,0,0,hc
31,4,3,7,number,cross,4,red,1209,1,4,0,0,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,5,31,4,3,7,number,cross,4,red,1209,1,4,0,0,0,hc
38,2,4,8,number,star,2,green,1435,1,2,0,0,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,5,38,2,4,8,number,star,2,green,1435,1,2,0,0,0,hc
21,2,3,9,number,cross,2,blue,663,1,2,0,0,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,5,21,2,3,9,number,cross,2,blue,663,1,2,0,0,0,hc
6,2,1,10,number,circle,2,green,683,1,2,0,0,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,5,6,2,1,10,number,circle,2,green,683,1,2,0,0,0,hc
12,4,3,1,color,circle,3,yellow,1084,2,3,1,1,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,6,12,4,3,1,color,circle,3,yellow,1084,2,3,1,1,0,hc
61,3,4,2,color,triangle,4,blue,2281,1,3,0,0,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,6,61,3,4,2,color,triangle,4,blue,2281,1,3,0,0,0,hc
55,1,2,3,color,triangle,2,red,1258,1,1,0,0,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,6,55,1,2,3,color,triangle,2,red,1258,1,1,0,0,0,hc
41,3,3,4,color,star,3,blue,771,1,3,0,0,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,6,41,3,3,4,color,star,3,blue,771,1,3,0,0,0,hc
44,4,3,5,color,star,3,yellow,989,1,4,0,0,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,6,44,4,3,5,color,star,3,yellow,989,1,4,0,0,0,hc
4,4,1,6,color,circle,1,yellow,1040,1,4,0,0,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,6,4,4,1,6,color,circle,1,yellow,1040,1,4,0,0,0,hc
60,4,3,7,color,triangle,3,yellow,1121,1,4,0,0,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,6,60,4,3,7,color,triangle,3,yellow,1121,1,4,0,0,0,hc
43,1,3,8,color,star,3,red,985,1,1,0,0,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,6,43,1,3,8,color,star,3,red,985,1,1,0,0,0,hc
8,4,2,9,color,circle,2,yellow,1134,1,4,0,0,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,6,8,4,2,9,color,circle,2,yellow,1134,1,4,0,0,0,hc
18,2,1,10,color,cross,1,green,1093,1,2,0,0,0,wcst_eds1.2021-01-28-1507.data.115a9bc4-587a-406b-8a96-74c2edde7288.txt,6,18,2,1,10,color,cross,1,green,1093,1,2,0,0,0,hc
40,4,0,1,shape,star,2,yellow,2450,2,2,1,0,1,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,1,40,4,0,1,shape,star,2,yellow,2450,2,2,1,0,1,hc
35,4,0,2,shape,star,1,red,5203,1,4,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,1,35,4,0,2,shape,star,1,red,5203,1,4,0,0,0,hc
52,2,0,3,shape,triangle,1,yellow,1377,1,2,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,1,52,2,0,3,shape,triangle,1,yellow,1377,1,2,0,0,0,hc
34,4,0,4,shape,star,1,green,1467,1,4,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,1,34,4,0,4,shape,star,1,green,1467,1,4,0,0,0,hc
33,4,0,5,shape,star,1,blue,1747,1,4,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,1,33,4,0,5,shape,star,1,blue,1747,1,4,0,0,0,hc
1,1,0,6,shape,circle,1,blue,1126,1,1,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,1,1,1,0,6,shape,circle,1,blue,1126,1,1,0,0,0,hc
39,4,0,7,shape,star,2,red,1232,1,4,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,1,39,4,0,7,shape,star,2,red,1232,1,4,0,0,0,hc
7,1,0,8,shape,circle,2,red,1250,1,1,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,1,7,1,0,8,shape,circle,2,red,1250,1,1,0,0,0,hc
56,2,0,9,shape,triangle,2,yellow,1048,1,2,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,1,56,2,0,9,shape,triangle,2,yellow,1048,1,2,0,0,0,hc
14,1,0,10,shape,circle,4,green,1680,1,1,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,1,14,1,0,10,shape,circle,4,green,1680,1,1,0,0,0,hc
62,4,2,1,number,triangle,4,green,893,2,2,1,1,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,2,62,4,2,1,number,triangle,4,green,893,2,2,1,1,0,hc
58,3,2,2,number,triangle,3,green,2135,1,3,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,2,58,3,2,2,number,triangle,3,green,2135,1,3,0,0,0,hc
26,3,3,3,number,cross,3,green,1597,1,3,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,2,26,3,3,3,number,cross,3,green,1597,1,3,0,0,0,hc
30,4,3,4,number,cross,4,green,1656,1,4,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,2,30,4,3,4,number,cross,4,green,1656,1,4,0,0,0,hc
50,1,2,5,number,triangle,1,green,1502,1,1,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,2,50,1,2,5,number,triangle,1,green,1502,1,1,0,0,0,hc
17,1,3,6,number,cross,1,blue,1323,1,1,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,2,17,1,3,6,number,cross,1,blue,1323,1,1,0,0,0,hc
11,3,1,7,number,circle,3,red,1928,1,3,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,2,11,3,1,7,number,circle,3,red,1928,1,3,0,0,0,hc
53,2,2,8,number,triangle,2,blue,1146,1,2,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,2,53,2,2,8,number,triangle,2,blue,1146,1,2,0,0,0,hc
16,4,1,9,number,circle,4,yellow,1628,1,4,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,2,16,4,1,9,number,circle,4,yellow,1628,1,4,0,0,0,hc
37,2,4,10,number,star,2,blue,792,1,2,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,2,37,2,4,10,number,star,2,blue,792,1,2,0,0,0,hc
46,2,4,1,color,star,4,green,944,2,4,1,1,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,3,46,2,4,1,color,star,4,green,944,2,4,1,1,0,hc
45,3,4,2,color,star,4,blue,871,1,3,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,3,45,3,4,2,color,star,4,blue,871,1,3,0,0,0,hc
27,1,3,3,color,cross,3,red,824,1,1,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,3,27,1,3,3,color,cross,3,red,824,1,1,0,0,0,hc
15,1,4,4,color,circle,4,red,757,1,1,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,3,15,1,4,4,color,circle,4,red,757,1,1,0,0,0,hc
19,1,1,5,color,cross,1,red,715,1,1,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,3,19,1,1,5,color,cross,1,red,715,1,1,0,0,0,hc
57,3,3,6,color,triangle,3,blue,726,1,3,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,3,57,3,3,6,color,triangle,3,blue,726,1,3,0,0,0,hc
22,2,2,7,color,cross,2,green,777,1,2,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,3,22,2,2,7,color,cross,2,green,777,1,2,0,0,0,hc
49,3,1,8,color,triangle,1,blue,844,1,3,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,3,49,3,1,8,color,triangle,1,blue,844,1,3,0,0,0,hc
51,1,1,9,color,triangle,1,red,1005,1,1,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,3,51,1,1,9,color,triangle,1,red,1005,1,1,0,0,0,hc
13,3,4,10,color,circle,4,blue,1114,2,4,1,1,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,3,13,3,4,10,color,circle,4,blue,1114,2,4,1,1,0,hc
32,3,4,1,shape,cross,4,yellow,966,2,4,1,1,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,4,32,3,4,1,shape,cross,4,yellow,966,2,4,1,1,0,hc
28,3,4,2,shape,cross,3,yellow,1412,1,3,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,4,28,3,4,2,shape,cross,3,yellow,1412,1,3,0,0,0,hc
23,3,1,3,shape,cross,2,red,2654,1,3,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,4,23,3,1,3,shape,cross,2,red,2654,1,3,0,0,0,hc
9,1,3,4,shape,circle,3,blue,2069,1,1,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,4,9,1,3,4,shape,circle,3,blue,2069,1,1,0,0,0,hc
64,2,4,5,shape,triangle,4,yellow,1437,1,2,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,4,64,2,4,5,shape,triangle,4,yellow,1437,1,2,0,0,0,hc
36,4,4,6,shape,star,1,yellow,1402,1,4,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,4,36,4,4,6,shape,star,1,yellow,1402,1,4,0,0,0,hc
63,2,1,7,shape,triangle,4,red,1170,1,2,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,4,63,2,1,7,shape,triangle,4,red,1170,1,2,0,0,0,hc
59,2,1,8,shape,triangle,3,red,1385,1,2,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,4,59,2,1,8,shape,triangle,3,red,1385,1,2,0,0,0,hc
20,3,4,9,shape,cross,1,yellow,2491,1,3,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,4,20,3,4,9,shape,cross,1,yellow,2491,1,3,0,0,0,hc
2,1,2,10,shape,circle,1,green,899,1,1,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,4,2,1,2,10,shape,circle,1,green,899,1,1,0,0,0,hc
24,2,3,1,number,cross,2,yellow,1174,2,3,1,1,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,5,24,2,3,1,number,cross,2,yellow,1174,2,3,1,1,0,hc
5,2,1,2,number,circle,2,blue,1180,1,2,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,5,5,2,1,2,number,circle,2,blue,1180,1,2,0,0,0,hc
42,3,4,3,number,star,3,green,2032,1,3,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,5,42,3,4,3,number,star,3,green,2032,1,3,0,0,0,hc
10,3,1,4,number,circle,3,green,857,1,3,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,5,10,3,1,4,number,circle,3,green,857,1,3,0,0,0,hc
29,4,3,5,number,cross,4,blue,1273,1,4,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,5,29,4,3,5,number,cross,4,blue,1273,1,4,0,0,0,hc
47,4,4,6,number,star,4,red,792,1,4,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,5,47,4,4,6,number,star,4,red,792,1,4,0,0,0,hc
31,4,3,7,number,cross,4,red,778,1,4,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,5,31,4,3,7,number,cross,4,red,778,1,4,0,0,0,hc
38,2,4,8,number,star,2,green,862,1,2,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,5,38,2,4,8,number,star,2,green,862,1,2,0,0,0,hc
21,2,3,9,number,cross,2,blue,927,1,2,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,5,21,2,3,9,number,cross,2,blue,927,1,2,0,0,0,hc
6,2,1,10,number,circle,2,green,741,1,2,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,5,6,2,1,10,number,circle,2,green,741,1,2,0,0,0,hc
12,4,3,1,color,circle,3,yellow,741,2,3,1,1,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,6,12,4,3,1,color,circle,3,yellow,741,2,3,1,1,0,hc
61,3,4,2,color,triangle,4,blue,5403,2,2,1,0,1,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,6,61,3,4,2,color,triangle,4,blue,5403,2,2,1,0,1,hc
55,1,2,3,color,triangle,2,red,641,1,1,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,6,55,1,2,3,color,triangle,2,red,641,1,1,0,0,0,hc
41,3,3,4,color,star,3,blue,1464,1,3,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,6,41,3,3,4,color,star,3,blue,1464,1,3,0,0,0,hc
44,4,3,5,color,star,3,yellow,822,1,4,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,6,44,4,3,5,color,star,3,yellow,822,1,4,0,0,0,hc
4,4,1,6,color,circle,1,yellow,859,1,4,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,6,4,4,1,6,color,circle,1,yellow,859,1,4,0,0,0,hc
60,4,3,7,color,triangle,3,yellow,882,1,4,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,6,60,4,3,7,color,triangle,3,yellow,882,1,4,0,0,0,hc
43,1,3,8,color,star,3,red,781,1,1,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,6,43,1,3,8,color,star,3,red,781,1,1,0,0,0,hc
8,4,2,9,color,circle,2,yellow,1104,1,4,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,6,8,4,2,9,color,circle,2,yellow,1104,1,4,0,0,0,hc
18,2,1,10,color,cross,1,green,824,1,2,0,0,0,wcst_eds1.2021-02-25-1531.data.a4ebcec6-a5c0-4c27-91e5-5580f41facf6.txt,6,18,2,1,10,color,cross,1,green,824,1,2,0,0,0,hc
40,4,0,1,shape,star,2,yellow,1687,2,2,1,0,1,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,1,40,4,0,1,shape,star,2,yellow,1687,2,2,1,0,1,hc
35,4,0,2,shape,star,1,red,1612,2,1,1,0,1,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,1,35,4,0,2,shape,star,1,red,1612,2,1,1,0,1,hc
52,2,0,3,shape,triangle,1,yellow,7141,1,2,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,1,52,2,0,3,shape,triangle,1,yellow,7141,1,2,0,0,0,hc
34,4,0,4,shape,star,1,green,4448,1,4,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,1,34,4,0,4,shape,star,1,green,4448,1,4,0,0,0,hc
33,4,0,5,shape,star,1,blue,1620,1,4,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,1,33,4,0,5,shape,star,1,blue,1620,1,4,0,0,0,hc
1,1,0,6,shape,circle,1,blue,2841,1,1,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,1,1,1,0,6,shape,circle,1,blue,2841,1,1,0,0,0,hc
39,4,0,7,shape,star,2,red,1412,1,4,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,1,39,4,0,7,shape,star,2,red,1412,1,4,0,0,0,hc
7,1,0,8,shape,circle,2,red,2705,1,1,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,1,7,1,0,8,shape,circle,2,red,2705,1,1,0,0,0,hc
56,2,0,9,shape,triangle,2,yellow,1547,1,2,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,1,56,2,0,9,shape,triangle,2,yellow,1547,1,2,0,0,0,hc
14,1,0,10,shape,circle,4,green,1441,1,1,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,1,14,1,0,10,shape,circle,4,green,1441,1,1,0,0,0,hc
62,4,2,1,number,triangle,4,green,1623,2,2,1,1,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,2,62,4,2,1,number,triangle,4,green,1623,2,2,1,1,0,hc
58,3,2,2,number,triangle,3,green,2009,1,3,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,2,58,3,2,2,number,triangle,3,green,2009,1,3,0,0,0,hc
26,3,3,3,number,cross,3,green,1728,1,3,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,2,26,3,3,3,number,cross,3,green,1728,1,3,0,0,0,hc
30,4,3,4,number,cross,4,green,1552,1,4,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,2,30,4,3,4,number,cross,4,green,1552,1,4,0,0,0,hc
50,1,2,5,number,triangle,1,green,2705,1,1,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,2,50,1,2,5,number,triangle,1,green,2705,1,1,0,0,0,hc
17,1,3,6,number,cross,1,blue,2189,1,1,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,2,17,1,3,6,number,cross,1,blue,2189,1,1,0,0,0,hc
11,3,1,7,number,circle,3,red,1448,1,3,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,2,11,3,1,7,number,circle,3,red,1448,1,3,0,0,0,hc
53,2,2,8,number,triangle,2,blue,1751,1,2,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,2,53,2,2,8,number,triangle,2,blue,1751,1,2,0,0,0,hc
16,4,1,9,number,circle,4,yellow,1325,1,4,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,2,16,4,1,9,number,circle,4,yellow,1325,1,4,0,0,0,hc
37,2,4,10,number,star,2,blue,1246,1,2,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,2,37,2,4,10,number,star,2,blue,1246,1,2,0,0,0,hc
46,2,4,1,color,star,4,green,1257,2,4,1,1,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,3,46,2,4,1,color,star,4,green,1257,2,4,1,1,0,hc
45,3,4,2,color,star,4,blue,3249,1,3,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,3,45,3,4,2,color,star,4,blue,3249,1,3,0,0,0,hc
27,1,3,3,color,cross,3,red,1859,1,1,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,3,27,1,3,3,color,cross,3,red,1859,1,1,0,0,0,hc
15,1,4,4,color,circle,4,red,891,1,1,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,3,15,1,4,4,color,circle,4,red,891,1,1,0,0,0,hc
19,1,1,5,color,cross,1,red,1633,1,1,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,3,19,1,1,5,color,cross,1,red,1633,1,1,0,0,0,hc
57,3,3,6,color,triangle,3,blue,1104,1,3,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,3,57,3,3,6,color,triangle,3,blue,1104,1,3,0,0,0,hc
22,2,2,7,color,cross,2,green,1316,1,2,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,3,22,2,2,7,color,cross,2,green,1316,1,2,0,0,0,hc
49,3,1,8,color,triangle,1,blue,1167,1,3,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,3,49,3,1,8,color,triangle,1,blue,1167,1,3,0,0,0,hc
51,1,1,9,color,triangle,1,red,1173,1,1,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,3,51,1,1,9,color,triangle,1,red,1173,1,1,0,0,0,hc
13,3,4,10,color,circle,4,blue,1413,1,3,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,3,13,3,4,10,color,circle,4,blue,1413,1,3,0,0,0,hc
32,3,4,1,shape,cross,4,yellow,1409,2,4,1,1,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,4,32,3,4,1,shape,cross,4,yellow,1409,2,4,1,1,0,hc
28,3,4,2,shape,cross,3,yellow,1349,1,3,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,4,28,3,4,2,shape,cross,3,yellow,1349,1,3,0,0,0,hc
23,3,1,3,shape,cross,2,red,1690,1,3,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,4,23,3,1,3,shape,cross,2,red,1690,1,3,0,0,0,hc
9,1,3,4,shape,circle,3,blue,1993,1,1,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,4,9,1,3,4,shape,circle,3,blue,1993,1,1,0,0,0,hc
64,2,4,5,shape,triangle,4,yellow,1427,1,2,0,0,0,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,4,64,2,4,5,shape,triangle,4,yellow,1427,1,2,0,0,0,hc
