V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,subj_name,block,card_shown,correct_card,card_chosen_if_perseveration,trial_in_a_sequence,name_of_task,card_shape,card_number,card_color,rt,is_correct,chosen_card,is_error,is_perseverative_error,is_non_perseverative_error
52,2,0,3,shape,triangle,1,yellow,1862,2,4,1,0,1,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,1,52,2,0,3,shape,triangle,1,yellow,1862,2,4,1,0,1
34,4,0,4,shape,star,1,green,2835,2,2,1,0,1,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,1,34,4,0,4,shape,star,1,green,2835,2,2,1,0,1
33,4,0,5,shape,star,1,blue,1375,2,1,1,0,1,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,1,33,4,0,5,shape,star,1,blue,1375,2,1,1,0,1
1,1,0,6,shape,circle,1,blue,2660,1,1,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,1,1,1,0,6,shape,circle,1,blue,2660,1,1,0,0,0
39,4,0,7,shape,star,2,red,1768,2,1,1,0,1,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,1,39,4,0,7,shape,star,2,red,1768,2,1,1,0,1
7,1,0,8,shape,circle,2,red,2152,2,2,1,0,1,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,1,7,1,0,8,shape,circle,2,red,2152,2,2,1,0,1
56,2,0,9,shape,triangle,2,yellow,3087,1,2,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,1,56,2,0,9,shape,triangle,2,yellow,3087,1,2,0,0,0
14,1,0,10,shape,circle,4,green,4247,2,4,1,0,1,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,1,14,1,0,10,shape,circle,4,green,4247,2,4,1,0,1
62,4,2,1,number,triangle,4,green,2469,2,2,1,1,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,2,62,4,2,1,number,triangle,4,green,2469,2,2,1,1,0
58,3,2,2,number,triangle,3,green,1860,1,3,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,2,58,3,2,2,number,triangle,3,green,1860,1,3,0,0,0
26,3,3,3,number,cross,3,green,4086,1,3,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,2,26,3,3,3,number,cross,3,green,4086,1,3,0,0,0
30,4,3,4,number,cross,4,green,2475,1,4,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,2,30,4,3,4,number,cross,4,green,2475,1,4,0,0,0
50,1,2,5,number,triangle,1,green,2128,1,1,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,2,50,1,2,5,number,triangle,1,green,2128,1,1,0,0,0
17,1,3,6,number,cross,1,blue,755,1,1,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,2,17,1,3,6,number,cross,1,blue,755,1,1,0,0,0
11,3,1,7,number,circle,3,red,477,2,1,1,1,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,2,11,3,1,7,number,circle,3,red,477,2,1,1,1,0
53,2,2,8,number,triangle,2,blue,1561,1,2,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,2,53,2,2,8,number,triangle,2,blue,1561,1,2,0,0,0
16,4,1,9,number,circle,4,yellow,2297,1,4,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,2,16,4,1,9,number,circle,4,yellow,2297,1,4,0,0,0
37,2,4,10,number,star,2,blue,1704,1,2,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,2,37,2,4,10,number,star,2,blue,1704,1,2,0,0,0
46,2,4,1,color,star,4,green,1691,2,4,1,1,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,3,46,2,4,1,color,star,4,green,1691,2,4,1,1,0
45,3,4,2,color,star,4,blue,1475,1,3,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,3,45,3,4,2,color,star,4,blue,1475,1,3,0,0,0
27,1,3,3,color,cross,3,red,1393,1,1,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,3,27,1,3,3,color,cross,3,red,1393,1,1,0,0,0
15,1,4,4,color,circle,4,red,1851,1,1,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,3,15,1,4,4,color,circle,4,red,1851,1,1,0,0,0
19,1,1,5,color,cross,1,red,945,1,1,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,3,19,1,1,5,color,cross,1,red,945,1,1,0,0,0
57,3,3,6,color,triangle,3,blue,1292,1,3,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,3,57,3,3,6,color,triangle,3,blue,1292,1,3,0,0,0
22,2,2,7,color,cross,2,green,1414,1,2,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,3,22,2,2,7,color,cross,2,green,1414,1,2,0,0,0
49,3,1,8,color,triangle,1,blue,1618,1,3,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,3,49,3,1,8,color,triangle,1,blue,1618,1,3,0,0,0
51,1,1,9,color,triangle,1,red,1420,1,1,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,3,51,1,1,9,color,triangle,1,red,1420,1,1,0,0,0
13,3,4,10,color,circle,4,blue,1483,1,3,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,3,13,3,4,10,color,circle,4,blue,1483,1,3,0,0,0
32,3,4,1,shape,cross,4,yellow,1496,2,4,1,1,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,4,32,3,4,1,shape,cross,4,yellow,1496,2,4,1,1,0
28,3,4,2,shape,cross,3,yellow,1671,1,3,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,4,28,3,4,2,shape,cross,3,yellow,1671,1,3,0,0,0
23,3,1,3,shape,cross,2,red,1226,1,3,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,4,23,3,1,3,shape,cross,2,red,1226,1,3,0,0,0
9,1,3,4,shape,circle,3,blue,1826,1,1,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,4,9,1,3,4,shape,circle,3,blue,1826,1,1,0,0,0
64,2,4,5,shape,triangle,4,yellow,2094,1,2,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,4,64,2,4,5,shape,triangle,4,yellow,2094,1,2,0,0,0
36,4,4,6,shape,star,1,yellow,2570,1,4,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,4,36,4,4,6,shape,star,1,yellow,2570,1,4,0,0,0
63,2,1,7,shape,triangle,4,red,2105,2,1,1,1,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,4,63,2,1,7,shape,triangle,4,red,2105,2,1,1,1,0
59,2,1,8,shape,triangle,3,red,1611,1,2,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,4,59,2,1,8,shape,triangle,3,red,1611,1,2,0,0,0
20,3,4,9,shape,cross,1,yellow,1645,1,3,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,4,20,3,4,9,shape,cross,1,yellow,1645,1,3,0,0,0
2,1,2,10,shape,circle,1,green,1800,1,1,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,4,2,1,2,10,shape,circle,1,green,1800,1,1,0,0,0
24,2,3,1,number,cross,2,yellow,1556,2,3,1,1,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,5,24,2,3,1,number,cross,2,yellow,1556,2,3,1,1,0
5,2,1,2,number,circle,2,blue,2852,2,3,1,0,1,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,5,5,2,1,2,number,circle,2,blue,2852,2,3,1,0,1
42,3,4,3,number,star,3,green,1490,1,3,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,5,42,3,4,3,number,star,3,green,1490,1,3,0,0,0
10,3,1,4,number,circle,3,green,1486,1,3,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,5,10,3,1,4,number,circle,3,green,1486,1,3,0,0,0
29,4,3,5,number,cross,4,blue,2062,1,4,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,5,29,4,3,5,number,cross,4,blue,2062,1,4,0,0,0
47,4,4,6,number,star,4,red,1102,1,4,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,5,47,4,4,6,number,star,4,red,1102,1,4,0,0,0
31,4,3,7,number,cross,4,red,1095,1,4,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,5,31,4,3,7,number,cross,4,red,1095,1,4,0,0,0
38,2,4,8,number,star,2,green,1812,1,2,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,5,38,2,4,8,number,star,2,green,1812,1,2,0,0,0
21,2,3,9,number,cross,2,blue,1188,1,2,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,5,21,2,3,9,number,cross,2,blue,1188,1,2,0,0,0
6,2,1,10,number,circle,2,green,1309,1,2,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,5,6,2,1,10,number,circle,2,green,1309,1,2,0,0,0
12,4,3,1,color,circle,3,yellow,1454,2,3,1,1,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,6,12,4,3,1,color,circle,3,yellow,1454,2,3,1,1,0
61,3,4,2,color,triangle,4,blue,1062,1,3,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,6,61,3,4,2,color,triangle,4,blue,1062,1,3,0,0,0
55,1,2,3,color,triangle,2,red,1673,1,1,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,6,55,1,2,3,color,triangle,2,red,1673,1,1,0,0,0
41,3,3,4,color,star,3,blue,1879,1,3,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,6,41,3,3,4,color,star,3,blue,1879,1,3,0,0,0
44,4,3,5,color,star,3,yellow,1852,1,4,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,6,44,4,3,5,color,star,3,yellow,1852,1,4,0,0,0
4,4,1,6,color,circle,1,yellow,1252,1,4,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,6,4,4,1,6,color,circle,1,yellow,1252,1,4,0,0,0
60,4,3,7,color,triangle,3,yellow,1925,1,4,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,6,60,4,3,7,color,triangle,3,yellow,1925,1,4,0,0,0
43,1,3,8,color,star,3,red,1758,1,1,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,6,43,1,3,8,color,star,3,red,1758,1,1,0,0,0
8,4,2,9,color,circle,2,yellow,2502,1,4,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,6,8,4,2,9,color,circle,2,yellow,2502,1,4,0,0,0
18,2,1,10,color,cross,1,green,1599,1,2,0,0,0,wcst_eds1.2021-03-05-1555.data.60ec42aa-93ad-4bd8-add2-b5e142dd77a7.txt,6,18,2,1,10,color,cross,1,green,1599,1,2,0,0,0
40,4,0,1,shape,star,2,yellow,7633,2,2,1,0,1,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,1,40,4,0,1,shape,star,2,yellow,7633,2,2,1,0,1
35,4,0,2,shape,star,1,red,3148,2,1,1,0,1,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,1,35,4,0,2,shape,star,1,red,3148,2,1,1,0,1
52,2,0,3,shape,triangle,1,yellow,10000,3,1,1,0,1,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,1,52,2,0,3,shape,triangle,1,yellow,10000,3,1,1,0,1
34,4,0,4,shape,star,1,green,3082,1,4,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,1,34,4,0,4,shape,star,1,green,3082,1,4,0,0,0
33,4,0,5,shape,star,1,blue,2717,1,4,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,1,33,4,0,5,shape,star,1,blue,2717,1,4,0,0,0
1,1,0,6,shape,circle,1,blue,2321,1,1,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,1,1,1,0,6,shape,circle,1,blue,2321,1,1,0,0,0
39,4,0,7,shape,star,2,red,3365,1,4,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,1,39,4,0,7,shape,star,2,red,3365,1,4,0,0,0
7,1,0,8,shape,circle,2,red,1794,1,1,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,1,7,1,0,8,shape,circle,2,red,1794,1,1,0,0,0
56,2,0,9,shape,triangle,2,yellow,3090,1,2,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,1,56,2,0,9,shape,triangle,2,yellow,3090,1,2,0,0,0
14,1,0,10,shape,circle,4,green,1929,1,1,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,1,14,1,0,10,shape,circle,4,green,1929,1,1,0,0,0
62,4,2,1,number,triangle,4,green,1622,2,2,1,1,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,2,62,4,2,1,number,triangle,4,green,1622,2,2,1,1,0
58,3,2,2,number,triangle,3,green,4391,1,3,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,2,58,3,2,2,number,triangle,3,green,4391,1,3,0,0,0
26,3,3,3,number,cross,3,green,1735,1,3,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,2,26,3,3,3,number,cross,3,green,1735,1,3,0,0,0
30,4,3,4,number,cross,4,green,3506,1,4,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,2,30,4,3,4,number,cross,4,green,3506,1,4,0,0,0
50,1,2,5,number,triangle,1,green,2095,1,1,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,2,50,1,2,5,number,triangle,1,green,2095,1,1,0,0,0
17,1,3,6,number,cross,1,blue,5975,1,1,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,2,17,1,3,6,number,cross,1,blue,5975,1,1,0,0,0
11,3,1,7,number,circle,3,red,1528,1,3,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,2,11,3,1,7,number,circle,3,red,1528,1,3,0,0,0
53,2,2,8,number,triangle,2,blue,1445,1,2,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,2,53,2,2,8,number,triangle,2,blue,1445,1,2,0,0,0
16,4,1,9,number,circle,4,yellow,2681,1,4,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,2,16,4,1,9,number,circle,4,yellow,2681,1,4,0,0,0
37,2,4,10,number,star,2,blue,1807,1,2,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,2,37,2,4,10,number,star,2,blue,1807,1,2,0,0,0
46,2,4,1,color,star,4,green,2348,2,4,1,1,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,3,46,2,4,1,color,star,4,green,2348,2,4,1,1,0
45,3,4,2,color,star,4,blue,2639,1,3,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,3,45,3,4,2,color,star,4,blue,2639,1,3,0,0,0
27,1,3,3,color,cross,3,red,2039,1,1,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,3,27,1,3,3,color,cross,3,red,2039,1,1,0,0,0
15,1,4,4,color,circle,4,red,1390,1,1,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,3,15,1,4,4,color,circle,4,red,1390,1,1,0,0,0
19,1,1,5,color,cross,1,red,1212,1,1,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,3,19,1,1,5,color,cross,1,red,1212,1,1,0,0,0
57,3,3,6,color,triangle,3,blue,1439,1,3,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,3,57,3,3,6,color,triangle,3,blue,1439,1,3,0,0,0
22,2,2,7,color,cross,2,green,1552,1,2,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,3,22,2,2,7,color,cross,2,green,1552,1,2,0,0,0
49,3,1,8,color,triangle,1,blue,1636,1,3,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,3,49,3,1,8,color,triangle,1,blue,1636,1,3,0,0,0
51,1,1,9,color,triangle,1,red,1226,1,1,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,3,51,1,1,9,color,triangle,1,red,1226,1,1,0,0,0
13,3,4,10,color,circle,4,blue,1446,1,3,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,3,13,3,4,10,color,circle,4,blue,1446,1,3,0,0,0
32,3,4,1,shape,cross,4,yellow,1510,2,4,1,1,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,4,32,3,4,1,shape,cross,4,yellow,1510,2,4,1,1,0
28,3,4,2,shape,cross,3,yellow,1925,1,3,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,4,28,3,4,2,shape,cross,3,yellow,1925,1,3,0,0,0
23,3,1,3,shape,cross,2,red,1619,1,3,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,4,23,3,1,3,shape,cross,2,red,1619,1,3,0,0,0
9,1,3,4,shape,circle,3,blue,1506,1,1,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,4,9,1,3,4,shape,circle,3,blue,1506,1,1,0,0,0
64,2,4,5,shape,triangle,4,yellow,2249,1,2,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,4,64,2,4,5,shape,triangle,4,yellow,2249,1,2,0,0,0
36,4,4,6,shape,star,1,yellow,1426,1,4,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,4,36,4,4,6,shape,star,1,yellow,1426,1,4,0,0,0
63,2,1,7,shape,triangle,4,red,1715,1,2,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,4,63,2,1,7,shape,triangle,4,red,1715,1,2,0,0,0
59,2,1,8,shape,triangle,3,red,1369,1,2,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,4,59,2,1,8,shape,triangle,3,red,1369,1,2,0,0,0
20,3,4,9,shape,cross,1,yellow,1527,1,3,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,4,20,3,4,9,shape,cross,1,yellow,1527,1,3,0,0,0
2,1,2,10,shape,circle,1,green,1823,1,1,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,4,2,1,2,10,shape,circle,1,green,1823,1,1,0,0,0
24,2,3,1,number,cross,2,yellow,1695,2,3,1,1,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,5,24,2,3,1,number,cross,2,yellow,1695,2,3,1,1,0
5,2,1,2,number,circle,2,blue,1816,2,3,1,0,1,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,5,5,2,1,2,number,circle,2,blue,1816,2,3,1,0,1
42,3,4,3,number,star,3,green,1719,1,3,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,5,42,3,4,3,number,star,3,green,1719,1,3,0,0,0
10,3,1,4,number,circle,3,green,2834,1,3,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,5,10,3,1,4,number,circle,3,green,2834,1,3,0,0,0
29,4,3,5,number,cross,4,blue,1240,1,4,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,5,29,4,3,5,number,cross,4,blue,1240,1,4,0,0,0
47,4,4,6,number,star,4,red,1338,1,4,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,5,47,4,4,6,number,star,4,red,1338,1,4,0,0,0
31,4,3,7,number,cross,4,red,1125,1,4,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,5,31,4,3,7,number,cross,4,red,1125,1,4,0,0,0
38,2,4,8,number,star,2,green,1324,1,2,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,5,38,2,4,8,number,star,2,green,1324,1,2,0,0,0
21,2,3,9,number,cross,2,blue,969,1,2,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,5,21,2,3,9,number,cross,2,blue,969,1,2,0,0,0
6,2,1,10,number,circle,2,green,878,1,2,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,5,6,2,1,10,number,circle,2,green,878,1,2,0,0,0
12,4,3,1,color,circle,3,yellow,1472,2,3,1,1,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,6,12,4,3,1,color,circle,3,yellow,1472,2,3,1,1,0
61,3,4,2,color,triangle,4,blue,3920,1,3,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,6,61,3,4,2,color,triangle,4,blue,3920,1,3,0,0,0
55,1,2,3,color,triangle,2,red,3508,1,1,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,6,55,1,2,3,color,triangle,2,red,3508,1,1,0,0,0
41,3,3,4,color,star,3,blue,2961,1,3,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,6,41,3,3,4,color,star,3,blue,2961,1,3,0,0,0
44,4,3,5,color,star,3,yellow,2663,1,4,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,6,44,4,3,5,color,star,3,yellow,2663,1,4,0,0,0
4,4,1,6,color,circle,1,yellow,2071,1,4,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,6,4,4,1,6,color,circle,1,yellow,2071,1,4,0,0,0
60,4,3,7,color,triangle,3,yellow,2476,1,4,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,6,60,4,3,7,color,triangle,3,yellow,2476,1,4,0,0,0
43,1,3,8,color,star,3,red,2048,1,1,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,6,43,1,3,8,color,star,3,red,2048,1,1,0,0,0
8,4,2,9,color,circle,2,yellow,3840,1,4,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,6,8,4,2,9,color,circle,2,yellow,3840,1,4,0,0,0
18,2,1,10,color,cross,1,green,2386,1,2,0,0,0,wcst_eds1.2021-03-05-2318.data.c93fe642-7faa-441e-96b8-0cf9db8ad632.txt,6,18,2,1,10,color,cross,1,green,2386,1,2,0,0,0
40,4,0,1,shape,star,2,yellow,1687,2,2,1,0,1,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,1,40,4,0,1,shape,star,2,yellow,1687,2,2,1,0,1
35,4,0,2,shape,star,1,red,1612,2,1,1,0,1,wcst_eds1.2021-03-13-1030.data.cdcd0306-c5c3-4ebf-8d17-ef50651b4214.txt,1,35,4,0,2,shape,star,1,red,1612,2,1,1,0,1
